program,input_id,key_context,pixel_index,row,column,input_value,plaintext_output,decrypted_output,absolute_error,keygen_ms,encrypt_ms,execute_ms,decrypt_ms,total_ms
sobel,eva_v1.0.1_official_baboon_64x64,2,518,8,6,0.611764705882353,0.057129104052569726,0.05149350418061791,0.005635599871951814,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,519,8,7,0.596078431372549,0.022019777082307807,0.020872582485199593,0.0011471945971082143,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,520,8,8,0.611764705882353,0.06077440869138564,0.061762693546303926,0.000988284854918288,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,521,8,9,0.5529411764705883,0.14717429868116336,0.14475445837072673,0.0024198403104366273,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,522,8,10,0.5529411764705883,0.0728586945150843,0.07336483163523097,0.0005061371201466741,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,523,8,11,0.5019607843137255,0.12757978780345922,0.12828218800865898,0.0007024002051997658,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,524,8,12,0.4823529411764706,0.43069028217588623,0.42607675178248056,0.004613530393405674,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,525,8,13,0.403921568627451,0.1847364424006874,0.18153850592162285,0.0031979364790645504,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,526,8,14,0.37254901960784315,0.38050897512948156,0.3895662515252172,0.009057276395735614,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,527,8,15,0.4235294117647059,0.013914895152005917,-0.0051449382128120145,0.01905983336481793,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,528,8,16,0.5529411764705883,1.3548957112023605,1.34966588603895,0.005229825163410418,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,529,8,17,0.42745098039215684,1.259061719715242,1.2633954811947423,0.004333761479500264,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,530,8,18,0.16470588235294117,0.043687574868885755,0.07124718684086204,0.027559611971976282,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,531,8,19,0.3568627450980392,1.151506067641686,1.135732786918627,0.015773280723059058,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,532,8,20,0.5058823529411764,1.4004469125811212,1.4017243152255718,0.0012774026444506426,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,533,8,21,0.5372549019607843,1.393591536271606,1.4030861599379771,0.009494623666371105,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,534,8,22,0.5333333333333333,1.2094741884395868,1.2005278184543096,0.008946369985277203,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,535,8,23,0.47843137254901963,0.07660865252964136,0.07701737417530094,0.00040872164565958213,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,536,8,24,0.2823529411764706,1.4239512670619736,1.4454378608036171,0.021486593741643523,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,537,8,25,0.14901960784313725,1.2376918744081975,1.2436724226778482,0.005980548269650665,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,538,8,26,0.3058823529411765,0.6365108635975679,0.6351990573686956,0.001311806228872281,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,539,8,27,0.38823529411764707,1.006911041818338,1.0116262844566983,0.004715242638360317,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,540,8,28,0.21176470588235294,0.3074764604272167,0.31133177403144613,0.0038553136042294156,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,541,8,29,0.16862745098039217,0.46397038006151303,0.461957981953913,0.002012398107600011,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,542,8,30,0.24313725490196078,0.16538381083171547,0.16851247214993806,0.003128661318222592,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,543,8,31,0.29411764705882354,0.28020369045064314,0.27870979390946266,0.0014938965411804839,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,544,8,32,0.27450980392156865,0.6697624616394747,0.6734019572686558,0.0036394956291810887,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,545,8,33,0.24313725490196078,0.10228320314673499,0.11000493210811803,0.00772172896138304,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,546,8,34,0.32941176470588235,0.16991021210264107,0.18871290198066498,0.018802689878023915,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,547,8,35,0.4549019607843137,0.09909921314705816,0.09638303546676773,0.0027161776802904353,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,548,8,36,0.3254901960784314,1.1992042792603599,1.205414487127576,0.006210207867216155,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,549,8,37,0.2980392156862745,1.3997248843839367,1.3979088540102815,0.0018160303736551864,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,550,8,38,0.16470588235294117,0.5647670961435706,0.5716442765475301,0.006877180403959571,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,551,8,39,0.26666666666666666,0.19815144498235063,0.19622892695785393,0.0019225180244966944,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,552,8,40,0.47058823529411764,0.7850006795101299,0.7359467376221638,0.04905394188796608,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,553,8,41,0.5686274509803921,0.3655207933922699,0.3804773665616959,0.014956573169426002,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,554,8,42,0.5215686274509804,0.28611674907019624,0.29622301847689214,0.0101062694066959,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,555,8,43,0.4470588235294118,1.2412046778992818,1.2363113874123195,0.004893290486962298,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,556,8,44,0.25882352941176473,0.7005693225947066,0.6954798160065314,0.005089506588175197,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,557,8,45,0.37254901960784315,0.5441958192907083,0.5421963937726542,0.0019994255180540987,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,558,8,46,0.6,1.1387741439901546,1.1260543180891847,0.012719825900969983,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,559,8,47,0.5490196078431373,0.14285051749885128,0.15775557844161298,0.0149050609427617,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,560,8,48,0.4196078431372549,0.24847868031018477,0.2458063841217249,0.0026722961884598773,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,561,8,49,0.4235294117647059,0.029893358065390115,0.030201152931218146,0.0003077948658280309,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,562,8,50,0.4745098039215686,0.2609714468765491,0.2662485342481236,0.005277087371574507,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,563,8,51,0.4980392156862745,0.4192737198486729,0.41982493700719276,0.0005512171585198566,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,564,8,52,0.48627450980392156,0.1125813438516043,0.12318423515434036,0.010602891302736062,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,565,8,53,0.6,0.14329604222144451,0.19679294203978914,0.05349689981834463,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,566,8,54,0.5215686274509804,0.2695111360987282,0.2734064099948616,0.003895273896133422,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,567,8,55,0.5450980392156862,0.0918684388163841,0.09189072073336728,2.2281916983182826e-05,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,568,8,56,0.5882352941176471,0.07140956506597408,0.059481200229690084,0.011928364836283997,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,569,8,57,0.6196078431372549,0.09760300377392692,0.10027978912203042,0.0026767853481035053,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,570,8,58,0.6274509803921569,0.36771851706993186,0.3687697773924492,0.0010512603225173445,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,571,8,59,0.5843137254901961,0.2778330210682099,0.2796572075800066,0.0018241865117967215,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,572,8,60,0.4627450980392157,0.14641195440039767,0.15535795302140107,0.008945998621003398,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,573,8,61,0.47843137254901963,0.16871675258199378,0.17479546172809926,0.0060787091461054765,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,574,8,62,0.49411764705882355,0.34069687461662124,0.33830022675717236,0.002396647859448875,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,575,8,63,0.4745098039215686,0.06870627186513695,0.064560752758324,0.004145519106812948,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,576,9,0,0.4549019607843137,0.33416104976299654,0.33113808217670837,0.003022967586288172,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,577,9,1,0.43137254901960786,0.14106743216689976,0.14107870071874284,1.1268551843079955e-05,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,578,9,2,0.4588235294117647,0.12700248751189772,0.1320327418995123,0.005030254387614591,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,579,9,3,0.5450980392156862,0.10999544601127169,0.11400038809064482,0.0040049420793731305,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,580,9,4,0.5215686274509804,0.16437653472175856,0.18436819427293324,0.019991659551174684,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,581,9,5,0.5686274509803921,0.049819861800279086,0.052104236231830366,0.0022843744315512796,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,582,9,6,0.611764705882353,0.1505378562111317,0.13481055724621832,0.015727298964913372,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,583,9,7,0.5568627450980392,0.022896016825791853,0.023037793679854385,0.0001417768540625322,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,584,9,8,0.5843137254901961,0.1347502877846575,0.12964136738348764,0.005108920401169864,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,585,9,9,0.5450980392156862,0.4100810459448345,0.39980863608458217,0.010272409860252352,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,586,9,10,0.5176470588235295,0.14793635339422767,0.16633604919366116,0.018399695799433485,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,587,9,11,0.5098039215686274,0.0012252896368743977,-0.02735888624824534,0.028584175885119738,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,588,9,12,0.5058823529411764,0.19381415560251075,0.17808929987361646,0.015724855728894288,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,589,9,13,0.49019607843137253,0.07529363427297737,0.06547690240595451,0.009816731867022865,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,590,9,14,0.4392156862745098,0.03150495611062412,0.0373624909548555,0.005857534844231377,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,591,9,15,0.4549019607843137,0.13468637745659967,0.13795390718880837,0.0032675297322087016,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,592,9,16,0.5607843137254902,0.31073981785944177,0.2940455975217679,0.01669422033767387,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,593,9,17,0.4470588235294118,1.0638809558925424,1.0623638777499125,0.001517078142629913,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,594,9,18,0.26666666666666666,1.180325434879932,1.1852975404169457,0.004972105537013771,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,595,9,19,0.17254901960784313,0.8165124697319639,0.8001233283012765,0.01638914143068737,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,596,9,20,0.24705882352941178,0.32211394241037583,0.31625381610898,0.005860126301395818,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,597,9,21,0.3411764705882353,0.4036477196466639,0.40264780293603825,0.000999916710625659,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,598,9,22,0.34901960784313724,1.0949615038952067,1.0893724302250658,0.005589073670140943,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,599,9,23,0.21568627450980393,1.436991685007297,1.4381464644832895,0.0011547794759925178,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,600,9,24,0.13333333333333333,1.3807877254139225,1.452589310665237,0.07180158525131453,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,601,9,25,0.24313725490196078,0.26957071363041923,0.2871540429712737,0.017583329340854492,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,602,9,26,0.3568627450980392,1.0770644656541415,1.0828196355703148,0.005755169916173308,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,603,9,27,0.396078431372549,0.24455729942670856,0.24327437169938454,0.0012829277273240236,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,604,9,28,0.2980392156862745,0.22945856158473715,0.2358310189681036,0.006372457383366448,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,605,9,29,0.1843137254901961,0.37586420997140757,0.36972683908536336,0.006137370886044213,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,606,9,30,0.2196078431372549,0.44883931248179687,0.44352609438094204,0.005313218100854833,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,607,9,31,0.3215686274509804,0.4793198865510434,0.47644690014915575,0.002872986401887656,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,608,9,32,0.27450980392156865,0.5029049991565587,0.501385574195851,0.0015194249607077825,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,609,9,33,0.34901960784313724,0.2936571222715096,0.29792600137848796,0.004268879106978374,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,610,9,34,0.4117647058823529,0.08402315469977209,0.0731510217966279,0.010872132903144191,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,611,9,35,0.4196078431372549,0.4995956618994589,0.5033289799380343,0.0037333180385753506,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,612,9,36,0.3333333333333333,0.23462646392904712,0.1773021587346273,0.05732430519441983,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,613,9,37,0.38823529411764707,1.1719672230126843,1.1686662181704206,0.0033010048422636995,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,614,9,38,0.20392156862745098,1.4365127222512422,1.4347021093198982,0.0018106129313439911,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,615,9,39,0.1843137254901961,1.4125169802494224,1.4119293922567606,0.0005875879926617866,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,616,9,40,0.14901960784313725,1.3892658762445687,1.383468809142605,0.005797067101963593,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,617,9,41,0.1607843137254902,1.4115690426294745,1.4077921326675755,0.0037769099618989443,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,618,9,42,0.25098039215686274,1.2900699924294623,1.2895079897534742,0.0005620026759880492,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,619,9,43,0.2823529411764706,0.10176370137728503,0.1087733169967139,0.007009615619428866,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,620,9,44,0.43529411764705883,0.5115564742879135,0.5122047424157152,0.000648268127801721,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,621,9,45,0.5372549019607843,0.723204742183043,0.7243207257313207,0.001115983548277688,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,622,9,46,0.5686274509803921,0.08349909166107981,0.05668978901627493,0.026809302644804883,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,623,9,47,0.403921568627451,0.2640216528903805,0.2585588728729168,0.005462780017463698,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,624,9,48,0.35294117647058826,0.13264018192873844,0.13438193966046133,0.0017417577317228872,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,625,9,49,0.47843137254901963,0.008834195035099097,-0.001630548167637079,0.010464743202736175,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,626,9,50,0.47058823529411764,0.4069500739750834,0.40508514182676203,0.0018649321483213965,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,627,9,51,0.49019607843137253,0.4908209631611443,0.48958890936160815,0.0012320537995361702,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,628,9,52,0.5686274509803921,0.024984101283710505,0.02416856273301937,0.0008155385506911361,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,629,9,53,0.5764705882352941,0.042953200825991654,0.04362691839684498,0.0006737175708533272,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,630,9,54,0.6235294117647059,0.04021379317922472,0.041524805944562766,0.0013110127653380432,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,631,9,55,0.6078431372549019,0.047955356842966965,0.03301722000419871,0.014938136838768254,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,632,9,56,0.5843137254901961,0.0013613913720308738,0.004645031520440596,0.003283640148409722,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,633,9,57,0.6431372549019608,0.019591442417806682,0.018893759173403527,0.000697683244403155,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,634,9,58,0.6627450980392157,0.18211718159358986,0.1816821550028126,0.00043502659077726546,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,635,9,59,0.5450980392156862,0.1764300458247106,0.17687336803289178,0.00044332220818116275,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,636,9,60,0.5803921568627451,0.09441183864920896,0.11044252249747265,0.016030683848263685,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,637,9,61,0.4980392156862745,0.2830443848161245,0.2958574540994188,0.012813069283294343,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,638,9,62,0.5058823529411764,0.6859631044548721,0.6742651127226834,0.011697991732188662,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,639,9,63,0.39215686274509803,0.04755561029277005,0.04631875488115534,0.0012368554116147096,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,640,10,0,0.39215686274509803,0.8155962146621234,0.8090314399936455,0.006564774668477935,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,641,10,1,0.4666666666666667,0.037069235743331756,0.0040581551833496834,0.03301108055998207,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,642,10,2,0.49411764705882355,0.03459052930049209,0.033066698139402745,0.0015238311610893465,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,643,10,3,0.4588235294117647,0.2680806899684501,0.27434450640617014,0.00626381643772006,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,644,10,4,0.5843137254901961,0.053411141423979513,0.0472178837689993,0.0061932576549802165,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,645,10,5,0.5098039215686274,0.035997709147897274,-0.0027278588202415896,0.03872556796813886,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,646,10,6,0.6470588235294118,0.07140956506597418,0.06775000617104934,0.003659558894924836,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,647,10,7,0.5764705882352941,0.03331658270611047,0.025249712151429623,0.00806687055468085,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,648,10,8,0.5529411764705883,0.2084596876997717,0.20693722591141125,0.0015224617883604352,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,649,10,9,0.6,0.19139343989925336,0.18624983237980777,0.005143607519445592,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,650,10,10,0.6,0.21540337240014107,0.2108148425355959,0.0045885298645451655,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,651,10,11,0.4980392156862745,0.04114958996436258,0.05811533660494314,0.016965746640580558,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,652,10,12,0.5372549019607843,0.1864183963899959,0.18533819374189694,0.0010802026480989657,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,653,10,13,0.5019607843137255,0.10539748337167858,0.11220681715514755,0.006809333783468971,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,654,10,14,0.44313725490196076,0.00795235417207058,0.018190836236259573,0.010238482064188993,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,655,10,15,0.4666666666666667,0.0025179206013885014,0.0025623647635039373,4.444416211543591e-05,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,656,10,16,0.45098039215686275,0.21196541385400683,0.21599539187029343,0.004029978016286601,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,657,10,17,0.5215686274509804,0.421454659166626,0.4341930709009792,0.012738411734353194,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,658,10,18,0.40784313725490196,0.00027234477143189107,0.00291155460118578,0.0026392098297538893,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,659,10,19,0.36470588235294116,0.6420220293178365,0.6377813727963054,0.00424065652153105,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,660,10,20,0.24705882352941178,1.139176453272346,1.1365129415308135,0.002663511741532565,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,661,10,21,0.2549019607843137,1.1245578390790856,1.1269278089189827,0.0023699698398971236,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,662,10,22,0.23921568627450981,0.8491231017147027,0.8488626787115221,0.00026042300318063205,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,663,10,23,0.2627450980392157,0.24074865953365499,0.24764469657177812,0.006896037038123137,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,664,10,24,0.3058823529411765,0.3461814293523815,0.32004394570232964,0.026137483650051863,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,665,10,25,0.5019607843137255,0.9932166488534744,0.9780299139833086,0.015186734870165752,266.678443,9.872395,124.478855,0.844655,401.887894
sobel,eva_v1.0.1_official_baboon_64x64,2,666,10,26,0.5411764705882353,0.9948587705767574,1.0003536419256565,0.005494871348899033,266.678443,9.872395,124.478855,0.844655,401.887894
