split_seed,dataset_id,model_id,candidate_id,profile,path,evaluation_mode,key_run,tag,status,exit_code,failure_class,binding_path,binding_sha256
0,wdbc,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed0_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed0_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware_key1.json,sha256:f6c7c657da1b4fb64d9be57a4ae6cd34f0fe887b86198455d2fdb208bb91ba32
0,wdbc,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed0_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed0_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware_key2.json,sha256:fb4c57702819993f8880d445baf05fb207ec8c5d30cd1e6507c5de2e18b567e2
0,wdbc,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed0_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed0_wdbc_mlp_square_linear_score_short_chain_3_rescale_aware_key3.json,sha256:102c85f711c7743b2703272a1b765439e79cb3bf3312829e36fa36aeecdbd01b
1,banknote,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_banknote_linear_poly3_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_linear_poly3_short_chain_3_baseline_non_rescale_key1.json,sha256:8bf477a8d9272c738908966f55e3148d630aeb6f58e9fa04e0f4828bc7d9c083
1,banknote,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_banknote_linear_poly3_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_linear_poly3_short_chain_3_baseline_non_rescale_key2.json,sha256:4320b967dbd31eaf354f826d3daea767ee955f159150f1eab2049006bb2f74ff
1,banknote,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_banknote_linear_poly3_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_linear_poly3_short_chain_3_baseline_non_rescale_key3.json,sha256:40b89bfaa7e5b87bfc4dcef61c0d7a3b97358ebc29a1b3c3d7fbf9a31394fadb
1,banknote,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_banknote_linear_poly3_short_chain_3_rescale_aware_key1,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_linear_poly3_short_chain_3_rescale_aware_key1.json,sha256:7c3d99e155aea74deeae1dfe7d9b09ad60210bbcf838e3de5f730cbd592ba796
1,banknote,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_banknote_linear_poly3_short_chain_3_rescale_aware_key2,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_linear_poly3_short_chain_3_rescale_aware_key2.json,sha256:33351b0ec3d001fd109be8db0a34e8989eddd4d593063c3e32c2db1dbaa15dcf
1,banknote,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_banknote_linear_poly3_short_chain_3_rescale_aware_key3,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_linear_poly3_short_chain_3_rescale_aware_key3.json,sha256:e38ae58a37f985f21cae5e9b4da96fd09e40d2019018c93122b32e68438888d9
1,banknote,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_banknote_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1.json,sha256:8e309b184c3bfe243634aab898d52456d5715494bab6ea3e450a22857bde36d3
1,banknote,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_banknote_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2.json,sha256:4cbfbb9164ead42d8dab0ff74eccf29cd5a7c0fb2db7aac596cad7f39c2a5256
1,banknote,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_banknote_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3.json,sha256:cac2f0b461bdd5d241d7813b68618a4777757d378604b0159c2402f4902580e5
1,banknote,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_banknote_mlp_square_linear_score_short_chain_3_rescale_aware_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_mlp_square_linear_score_short_chain_3_rescale_aware_key1.json,sha256:775482f3b87ee3cc89e9528f89d5fe7689fc7d8a00254f3718b477c9f9b18031
1,banknote,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_banknote_mlp_square_linear_score_short_chain_3_rescale_aware_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_mlp_square_linear_score_short_chain_3_rescale_aware_key2.json,sha256:d4d5115d6aad6c1523935eccd2e70f89e0723b5f1b45e1555b722c44fb331e3d
1,banknote,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_banknote_mlp_square_linear_score_short_chain_3_rescale_aware_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_banknote_mlp_square_linear_score_short_chain_3_rescale_aware_key3.json,sha256:053dc3cb56815324c8ef8a3bf2c4c238516bf041b62d08421cf2000f4a8751a2
1,digits_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_key1.json,sha256:9fa82fa0e9429c52873e2169b3d3e449fb58ff4bf5a5dab9eadf5cef8359d3d7
1,digits_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_key2.json,sha256:c4446c195c1332ed4af53350fe1ee919ebd1b26bbfad871d1cd1ff73d25754b1
1,digits_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_linear_poly3_short_chain_3_baseline_non_rescale_key3.json,sha256:1ab6d4bc200a1f3a24830ec8836abcdd90a9bf08ffdc27bbd3e3872b724af8ea
1,digits_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_digits_binary_linear_poly3_short_chain_3_rescale_aware_key1,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_linear_poly3_short_chain_3_rescale_aware_key1.json,sha256:04648cf31e786ec28483e23a03b970491d5f8acc252478500339d824f3da5f6c
1,digits_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_digits_binary_linear_poly3_short_chain_3_rescale_aware_key2,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_linear_poly3_short_chain_3_rescale_aware_key2.json,sha256:ddbd720bc3169cf0dea0fe4b615ccc7ee96fd1b47e8dd07a297590c2e2fb6dd2
1,digits_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_digits_binary_linear_poly3_short_chain_3_rescale_aware_key3,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_linear_poly3_short_chain_3_rescale_aware_key3.json,sha256:a903532104d5951a455da36db4320621594f5227777fcab38cd2671d2ca018fd
1,digits_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1.json,sha256:91c5b3a7c8b0352b595efdf1e67e1ccb4dbed77428186d97711550f3cae4c0b0
1,digits_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2.json,sha256:6a582f5e03a5a2906c474dee4731f575eef69eced5b58971628336849ec50426
1,digits_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3.json,sha256:7240f20eb9a3f19d3d73e57b44cfa8c1a4439718d969a09f68ecd9b95c21aa93
1,digits_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key1.json,sha256:a8bf44179dae08359670b2b6b6af541a932ef9f9d75a9fdebd96f740687acb9b
1,digits_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key2.json,sha256:2553c0da56b286ba401b35700b02e59aa0c5c958ef20280ff79a417ad88a7210
1,digits_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_digits_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key3.json,sha256:16fa236645aa91d10fa73f027dddb5dc7af40d81c3a623a0b0ef04f4b7492485
1,iris_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_key1.json,sha256:eff2bc0b0c73829ff7b44cfdaa23ab5ade023eaa2d0e8500fed6c9ab8ae27237
1,iris_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_key2.json,sha256:9a81d2d382c854747cec314c374fca48ca373378573236639887dc590cb7c4f6
1,iris_binary,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_key3.json,sha256:7c01b19d52235a5c0e6213bcdde9c52226f35e06cb083b501fa80e3ab4a191bd
1,iris_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_iris_binary_linear_poly3_short_chain_3_rescale_aware_key1,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_linear_poly3_short_chain_3_rescale_aware_key1.json,sha256:ab407a60c3651e3fc0f8dca28681e5c48a965bb450a0f44dac22432a01c46be5
1,iris_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_iris_binary_linear_poly3_short_chain_3_rescale_aware_key2,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_linear_poly3_short_chain_3_rescale_aware_key2.json,sha256:5f5cdc359fe2a443dd3faf4ece397a4846539f5b1e0b6aa100bc58ee80300342
1,iris_binary,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_iris_binary_linear_poly3_short_chain_3_rescale_aware_key3,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_linear_poly3_short_chain_3_rescale_aware_key3.json,sha256:8565be6b901c3c16aeed747b67392ec9ee7633f442329e88b848cb5e666a4106
1,iris_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1.json,sha256:3675c78e73464037209cd8228ea7b8ecde0f86bb7f23475d72c71f1320f21101
1,iris_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2.json,sha256:6a050f122b5db20d515d384e07a43f04017ac19e3520574aad57dff2ae8e059d
1,iris_binary,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3.json,sha256:64f727d43cd7a80a0deb4173eea7f626e8c2bfca28b732c862724730c555a126
1,iris_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key1.json,sha256:58d8fbd50ed2b4a8948a355891c41dce04eaf52392d160601db4f1f7aa89db1b
1,iris_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key2.json,sha256:eb92df8ce353fe8e239db04ccd10fa78c910c781d424d86802dda9aab4d26742
1,iris_binary,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_iris_binary_mlp_square_linear_score_short_chain_3_rescale_aware_key3.json,sha256:403399918c4edbb064c2fed93fbab6e583c1fca4e9142646b771f06f2ff7f2d2
1,mnist_pool16,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale_key1.json,sha256:c2d10433c8be3f9744126e5b174e9939a4be0e8139a5507ef21d3dfe5520449b
1,mnist_pool16,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale_key2.json,sha256:7604e4d533c55d6afbf6717c666a7fad6b5c37635d9705384496daf0f79f8510
1,mnist_pool16,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_linear_poly3_short_chain_3_baseline_non_rescale_key3.json,sha256:4b826665865796f04746c4fdd2c16158e04b6e3d4d0b0fe5e65ebd3e50b6a07a
1,mnist_pool16,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_mnist_pool16_linear_poly3_short_chain_3_rescale_aware_key1,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_linear_poly3_short_chain_3_rescale_aware_key1.json,sha256:dacd9362b57c0351c06c530256f76120c0b7bade2f50f56cb6c706378f8fedd6
1,mnist_pool16,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_mnist_pool16_linear_poly3_short_chain_3_rescale_aware_key2,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_linear_poly3_short_chain_3_rescale_aware_key2.json,sha256:6b6b90487607b61c78bccf031daff9fed1a63f3a0417317fa9f6409145f6d0d1
1,mnist_pool16,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_mnist_pool16_linear_poly3_short_chain_3_rescale_aware_key3,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_linear_poly3_short_chain_3_rescale_aware_key3.json,sha256:1748f0d84acd2463cb963523c8b579d009643f4a7ac51171c4a0303fa9f46a4c
1,mnist_pool16,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key1.json,sha256:15c0def6ca0bf2f937b32f2f7468d7b459adebc0e7dd2d8c7869de5a7bf1d841
1,mnist_pool16,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key2.json,sha256:2a3d5fab8ccb532f478ad406348b0ea421c357491f422e78af37ca378ca32432
1,mnist_pool16,mlp_square_linear_score,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_baseline_non_rescale_key3.json,sha256:df7bfc120e44025f0c85283e9aae5948101ba496ed9ba3eefd43f0fdae73b88b
1,mnist_pool16,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware_key1.json,sha256:9b324774217dd029e93824c43225db1afb96d117060da93a0da1e30df897c642
1,mnist_pool16,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware_key2.json,sha256:6470948f277a9c3545baf9eb7dcca4258588619f1f9aca441e66a8143cbc54a7
1,mnist_pool16,mlp_square_linear_score,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_mnist_pool16_mlp_square_linear_score_short_chain_3_rescale_aware_key3.json,sha256:e7a3a5cca9720fc5b5a2cb622f069d56cb28bd47c69073f3837355ed92d48835
1,wdbc,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,1,finiteauditv1_confirm_seed1_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_key1,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_key1.json,sha256:fe68e17278bcb02c75c5bc45e35736e6240b91849e4b3ab203fe0cb04687a881
1,wdbc,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,2,finiteauditv1_confirm_seed1_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_key2,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_key2.json,sha256:62bdb1a5b4f6f7cc770ebf1d1646279b503704ac9aa0589adb0c8a78d3116cf9
1,wdbc,linear_poly3,short_chain_3__baseline_non_rescale,short_chain_3,baseline_non_rescale,naive,3,finiteauditv1_confirm_seed1_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_key3,SUCCESS,0,,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_wdbc_linear_poly3_short_chain_3_baseline_non_rescale_key3.json,sha256:fb8be95100fd42b2a2138d5b22e5c79e1f2f33b52a81d0cc7daaf2d8116ec7dd
1,wdbc,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,1,finiteauditv1_confirm_seed1_wdbc_linear_poly3_short_chain_3_rescale_aware_key1,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_wdbc_linear_poly3_short_chain_3_rescale_aware_key1.json,sha256:4c80486b9a399b6012dbc15a037478660111dc1ce616ebf0b695247b9e76a6ae
1,wdbc,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,2,finiteauditv1_confirm_seed1_wdbc_linear_poly3_short_chain_3_rescale_aware_key2,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_wdbc_linear_poly3_short_chain_3_rescale_aware_key2.json,sha256:403169a6a606e317704ed1276dd1a334bff5b725bb9f9d5d2b4a8192f359a96e
1,wdbc,linear_poly3,short_chain_3__rescale_aware,short_chain_3,rescale_aware,rescale,3,finiteauditv1_confirm_seed1_wdbc_linear_poly3_short_chain_3_rescale_aware_key3,FAILED,1,EXPECTED_PARAMETER_FAILURE,results/thesis_grade_protocol/finite_domain_no_safe_locked_audit_v1/full/bindings/seed1_wdbc_linear_poly3_short_chain_3_rescale_aware_key3.json,sha256:c550ed081d001a115f25f9331971a513feffeb3d07520bbf1d4e861f46a51490
