split_seed,dataset_id,model_id,alpha,protected_margin,decision_budget,sensitivity,unit_error_budget,multiplicative_depth,add_ops,mul_ops,rot_ops,rescale_ops,planned_chain_length,planned_scale_bits,planned_logN,estimated_log_qp,ideal_candidate_count,projected_candidate_count,projected_candidate_ids,planning_overhead_us,plan_reason
1,banknote,mlp_square_linear_score,0.25,0.013423258649,0.00335581466225,6.05,0.000554680109463,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,105.939,budget=0.00335581 sensitivity=6.05 unit_budget=0.00055468 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,banknote,mlp_square_linear_score,0.5,0.013423258649,0.0067116293245,6.05,0.00110936021893,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,101.811,budget=0.00671163 sensitivity=6.05 unit_budget=0.00110936 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,banknote,mlp_square_linear_score,0.75,0.013423258649,0.0100674439868,6.05,0.00166404032839,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,99.487,budget=0.0100674 sensitivity=6.05 unit_budget=0.00166404 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,banknote,mlp_square_linear_score,0.9,0.013423258649,0.0120809327841,6.05,0.00199684839407,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,101.992,budget=0.0120809 sensitivity=6.05 unit_budget=0.00199685 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,digits_binary,linear_poly3,0.1,0.001090786265,0.0001090786265,3.8,2.87049017105e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,98.455,budget=0.000109079 sensitivity=3.8 unit_budget=2.87049e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,digits_binary,linear_poly3,0.25,0.001090786265,0.00027269656625,3.8,7.17622542763e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,249.098,budget=0.000272697 sensitivity=3.8 unit_budget=7.17623e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,digits_binary,linear_poly3,0.5,0.001090786265,0.0005453931325,3.8,0.000143524508553,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,225.172,budget=0.000545393 sensitivity=3.8 unit_budget=0.000143525 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,digits_binary,linear_poly3,0.75,0.001090786265,0.00081808969875,3.8,0.000215286762829,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,228.419,budget=0.00081809 sensitivity=3.8 unit_budget=0.000215287 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,digits_binary,linear_poly3,0.9,0.001090786265,0.0009817076385,3.8,0.000258344115395,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,226.275,budget=0.000981708 sensitivity=3.8 unit_budget=0.000258344 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,digits_binary,mlp_square_linear_score,0.1,0.001032165326,0.0001032165326,9.25,1.11585440649e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,189.706,budget=0.000103217 sensitivity=9.25 unit_budget=1.11585e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,digits_binary,mlp_square_linear_score,0.25,0.001032165326,0.0002580413315,9.25,2.78963601622e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,105.849,budget=0.000258041 sensitivity=9.25 unit_budget=2.78964e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,digits_binary,mlp_square_linear_score,0.5,0.001032165326,0.000516082663,9.25,5.57927203243e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,97.533,budget=0.000516083 sensitivity=9.25 unit_budget=5.57927e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,digits_binary,mlp_square_linear_score,0.75,0.001032165326,0.0007741239945,9.25,8.36890804865e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,100.048,budget=0.000774124 sensitivity=9.25 unit_budget=8.36891e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,digits_binary,mlp_square_linear_score,0.9,0.001032165326,0.0009289487934,9.25,0.000100426896584,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,94.056,budget=0.000928949 sensitivity=9.25 unit_budget=0.000100427 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,linear_poly3,0.1,0.094058849553,0.0094058849553,3,0.0031352949851,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,90.129,budget=0.00940588 sensitivity=3 unit_budget=0.00313529 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,iris_binary,linear_poly3,0.25,0.094058849553,0.0235147123882,3,0.00783823746275,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.669,budget=0.0235147 sensitivity=3 unit_budget=0.00783824 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,iris_binary,linear_poly3,0.5,0.094058849553,0.0470294247765,3,0.0156764749255,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,88.355,budget=0.0470294 sensitivity=3 unit_budget=0.0156765 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,iris_binary,linear_poly3,0.75,0.094058849553,0.0705441371647,3,0.0235147123882,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,87.965,budget=0.0705441 sensitivity=3 unit_budget=0.0235147 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,iris_binary,linear_poly3,0.9,0.094058849553,0.0846529645977,3,0.0282176548659,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.137,budget=0.084653 sensitivity=3 unit_budget=0.0282177 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,iris_binary,mlp_square_linear_score,0.1,0.069303860219,0.0069303860219,6.05,0.00114551835073,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,94.237,budget=0.00693039 sensitivity=6.05 unit_budget=0.00114552 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.25,0.069303860219,0.0173259650548,6.05,0.00286379587682,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,92.043,budget=0.017326 sensitivity=6.05 unit_budget=0.0028638 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.5,0.069303860219,0.0346519301095,6.05,0.00572759175364,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,91.271,budget=0.0346519 sensitivity=6.05 unit_budget=0.00572759 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.75,0.069303860219,0.0519778951643,6.05,0.00859138763045,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,92.875,budget=0.0519779 sensitivity=6.05 unit_budget=0.00859139 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,iris_binary,mlp_square_linear_score,0.9,0.069303860219,0.0623734741971,6.05,0.0103096651565,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,92.844,budget=0.0623735 sensitivity=6.05 unit_budget=0.0103097 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,linear_poly3,0.1,0.001186814018,0.0001186814018,5.4,2.19780373704e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,104.606,budget=0.000118681 sensitivity=5.4 unit_budget=2.1978e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.25,0.001186814018,0.0002967035045,5.4,5.49450934259e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,575.125,budget=0.000296704 sensitivity=5.4 unit_budget=5.49451e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.5,0.001186814018,0.000593407009,5.4,0.000109890186852,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,106.56,budget=0.000593407 sensitivity=5.4 unit_budget=0.00010989 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.75,0.001186814018,0.0008901105135,5.4,0.000164835280278,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,95.189,budget=0.000890111 sensitivity=5.4 unit_budget=0.000164835 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,linear_poly3,0.9,0.001186814018,0.0010681326162,5.4,0.000197802336333,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,91.933,budget=0.00106813 sensitivity=5.4 unit_budget=0.000197802 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,mnist_pool16,mlp_square_linear_score,0.1,0.00107120826,0.000107120826,15.65,6.84478121406e-06,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,106.53,budget=0.000107121 sensitivity=15.65 unit_budget=6.84478e-06 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.25,0.00107120826,0.000267802065,15.65,1.71119530351e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,256.541,budget=0.000267802 sensitivity=15.65 unit_budget=1.7112e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.5,0.00107120826,0.00053560413,15.65,3.42239060703e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,101.551,budget=0.000535604 sensitivity=15.65 unit_budget=3.42239e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.75,0.00107120826,0.000803406195,15.65,5.13358591054e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,94.668,budget=0.000803406 sensitivity=15.65 unit_budget=5.13359e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,mnist_pool16,mlp_square_linear_score,0.9,0.00107120826,0.000964087434,15.65,6.16030309265e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,93.465,budget=0.000964087 sensitivity=15.65 unit_budget=6.1603e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,linear_poly3,0.1,0.001463626482,0.0001463626482,3.8,3.85164863684e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.077,budget=0.000146363 sensitivity=3.8 unit_budget=3.85165e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.25,0.001463626482,0.0003659066205,3.8,9.62912159211e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,97.233,budget=0.000365907 sensitivity=3.8 unit_budget=9.62912e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.5,0.001463626482,0.000731813241,3.8,0.000192582431842,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,90.63,budget=0.000731813 sensitivity=3.8 unit_budget=0.000192582 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.75,0.001463626482,0.0010977198615,3.8,0.000288873647763,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,90.74,budget=0.00109772 sensitivity=3.8 unit_budget=0.000288874 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,linear_poly3,0.9,0.001463626482,0.0013172638338,3.8,0.000346648377316,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.839,budget=0.00131726 sensitivity=3.8 unit_budget=0.000346648 depth=2 chain=4 scale=30 logN=14 logQP≈240
1,wdbc,mlp_square_linear_score,0.1,0.001449907758,0.0001449907758,9.25,1.56746784649e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,244.429,budget=0.000144991 sensitivity=9.25 unit_budget=1.56747e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.25,0.001449907758,0.0003624769395,9.25,3.91866961622e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,101.65,budget=0.000362477 sensitivity=9.25 unit_budget=3.91867e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.5,0.001449907758,0.000724953879,9.25,7.83733923243e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,96.18,budget=0.000724954 sensitivity=9.25 unit_budget=7.83734e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.75,0.001449907758,0.0010874308185,9.25,0.000117560088486,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,99.957,budget=0.00108743 sensitivity=9.25 unit_budget=0.00011756 depth=1 chain=3 scale=30 logN=14 logQP≈210
1,wdbc,mlp_square_linear_score,0.9,0.001449907758,0.0013049169822,9.25,0.000141072106184,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,96.221,budget=0.00130492 sensitivity=9.25 unit_budget=0.000141072 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,linear_poly3,0.1,0.004312115264,0.0004312115264,3,0.000143737175467,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.759,budget=0.000431212 sensitivity=3 unit_budget=0.000143737 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.25,0.004312115264,0.001078028816,3,0.000359342938667,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,91.672,budget=0.00107803 sensitivity=3 unit_budget=0.000359343 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.5,0.004312115264,0.002156057632,3,0.000718685877333,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,87.445,budget=0.00215606 sensitivity=3 unit_budget=0.000718686 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.75,0.004312115264,0.003234086448,3,0.001078028816,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,89.688,budget=0.00323409 sensitivity=3 unit_budget=0.00107803 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,linear_poly3,0.9,0.004312115264,0.0038809037376,3,0.0012936345792,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,90.911,budget=0.0038809 sensitivity=3 unit_budget=0.00129363 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,banknote,mlp_square_linear_score,0.1,0.012219452992,0.0012219452992,6.05,0.00020197442962,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,97.994,budget=0.00122195 sensitivity=6.05 unit_budget=0.000201974 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.25,0.012219452992,0.003054863248,6.05,0.00050493607405,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,336.321,budget=0.00305486 sensitivity=6.05 unit_budget=0.000504936 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.5,0.012219452992,0.006109726496,6.05,0.0010098721481,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,98.856,budget=0.00610973 sensitivity=6.05 unit_budget=0.00100987 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.75,0.012219452992,0.009164589744,6.05,0.00151480822215,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,95.94,budget=0.00916459 sensitivity=6.05 unit_budget=0.00151481 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,banknote,mlp_square_linear_score,0.9,0.012219452992,0.0109975076928,6.05,0.00181776986658,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,97.322,budget=0.0109975 sensitivity=6.05 unit_budget=0.00181777 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,digits_binary,linear_poly3,0.1,0.001280785606,0.0001280785606,3.8,3.37048843684e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,91.441,budget=0.000128079 sensitivity=3.8 unit_budget=3.37049e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,digits_binary,linear_poly3,0.25,0.001280785606,0.0003201964015,3.8,8.42622109211e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;default__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,93.596,budget=0.000320196 sensitivity=3.8 unit_budget=8.42622e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
