mode,waterline,plan_status,input_id,input_x_sha256,input_y_sha256,plaintext_w,plaintext_c,encrypted_w_slot0,encrypted_c_slot0,max_abs_w_error,max_abs_c_error,rms_error,context_keygen_ms,load_preprocess_ms,encrypt_ms,evaluate_ms,decrypt_ms,total_ms
eva,23,PASS,corelab_v8_0123,sha256:f5f57be48a0e1dcb0cecfb41d96ea51e278806968524bfbcae43e1729621dfbc,sha256:4a3b7768586665e7cac659bb7c166ba16b16480578ec3db4460952ea02d72967,1.01412980509377,0.04063573058588381,1.0141309882228822,0.04062018182825836,8.670162589208275e-06,4.5539174639133706e-05,7.1893765085081715e-06,13967.410112,120.154767,52.143674,538.424915,76.771005,667.525543
eva,23,PASS,corelab_v8_0124,sha256:efba0ff7a060c8acc67139f2549b6877c293cc3e9b9a29bde6056ba6363143d0,sha256:b64159a7e26a29bb325e43a4c668d01e2b72bf79f3ca75ed28a4bfa23347e1de,1.0132460783619057,0.03929417456020971,1.0132460625762632,0.039281605254366546,1.046361225620629e-05,4.982036890040231e-05,7.127454273941537e-06,13967.410112,120.154767,51.35307,539.310732,79.67288,670.54313
eva,23,PASS,corelab_v8_0125,sha256:a104f7c25c78a7ce5664fe488035d6b8b651121a25da731cc51e226da337ae62,sha256:f0bbc58539b67f909095c7bc169b4a2b3a71b91da41dca886e3b7952ef92f882,1.0133524766972604,0.039987494097124966,1.0133508607531592,0.039975283976427904,8.88568254486799e-06,4.799850289315816e-05,7.455957210166883e-06,13967.410112,120.154767,52.460558,547.352868,78.131659,678.154778
eva,23,PASS,corelab_v8_0126,sha256:580c9e9655d34928a0967f87bfde3d81be697db164c305728df53e7868d3a8b2,sha256:fd73ec2281902fbbccd4579a3a11a991b5543cbb0907afa037d17cb504987173,1.0134382163730473,0.03957434023713374,1.0134359604826992,0.039555615302353304,8.128866214596187e-06,4.395399865849553e-05,6.402071075693714e-06,13967.410112,120.154767,52.619286,552.57678,77.806308,683.211025
eva,23,PASS,corelab_v8_0127,sha256:8332dda326156b5c1b118845e3a5b79aa07e5767f6a7429ac63b09dc5b8742ec,sha256:07d8c60285c42a410acbc525c6307e7481bf06d7266cd49f154449761f9f03e7,1.0129502856599384,0.03937084971324467,1.0129491358421847,0.03934311164390234,1.0008869264943598e-05,3.698512572884727e-05,8.517478602276449e-06,13967.410112,120.154767,52.629586,550.855901,79.584003,683.275366
eva,23,PASS,corelab_v8_0128,sha256:65dda331cff7903ca592b2e2edc5bfde5f9d1f151974791480a58a4fd5e8c1cf,sha256:e800edddc140d0bd135246ef3e68a81e5b4a135ed67cca6e19f5900c10c362a7,1.0127839921708097,0.03936674333981746,1.0127848939804156,0.0393385724563808,8.71514279321417e-06,3.5219535512824585e-05,7.155079730516645e-06,13967.410112,120.154767,52.313332,546.833043,77.699427,677.055364
eva,23,PASS,corelab_v8_0129,sha256:27db7ad2d1ec9b4ad8f42d52baa9b04f2fac02f25161310611dc6a2266ae6c12,sha256:afceaff1b1f3d69e8d0978f50dc0398035bc6424abdb44247eb7bee8e655aca7,1.0129564692153905,0.03922565015452112,1.0129561320712164,0.03920111870040522,1.0046509781647117e-05,3.796354193916912e-05,6.48025318258128e-06,13967.410112,120.154767,51.707635,547.201403,77.936712,677.058992
eva,23,PASS,corelab_v8_0130,sha256:936e0007f91f0fc2998d073ae492513a107391ca078fff1e0a99dfb9d9240453,sha256:f57a66b38c2c3d7833dacbeb0c4e9a24dcdb25b276592c0f8e7f4f76dfef52dd,1.0129615988815583,0.03967081032721241,1.012962223212707,0.03965301177572628,8.581303182264577e-06,4.4613751096662935e-05,6.961973853288015e-06,13967.410112,120.154767,52.01935,546.665447,79.053869,677.955454
eva,23,PASS,corelab_v8_0131,sha256:dac8a3c75991d259c592994e8cbc7bb22f4fc651c7ee15dae7673314bcca51b6,sha256:97c5a693b41544ca5f539b42ef4b75ae26c7df2e7fbb09f45c9b65c55ff44af7,1.0133490923838913,0.03966105761601575,1.0133479655656659,0.039642072866054034,1.0033288226241055e-05,4.047655497710356e-05,6.546826825507396e-06,13967.410112,120.154767,51.719909,547.1412,77.89814,676.972229
eva,23,PASS,corelab_v8_0132,sha256:a2720e932fc86eccd15c84719599ae1c2fe25a982c0cae521da7ca6975d3cd21,sha256:cee64764af18789c7df90ea7cdd6a0e4c907001d29b079ed8bcb7f1a05b66777,1.01331744757081,0.039620920186334896,1.013318116820066,0.03959811155749427,1.0299473024222294e-05,3.9101348515854784e-05,7.024846112972325e-06,13967.410112,120.154767,52.854388,544.010997,76.160129,673.243031
eva,23,PASS,corelab_v8_0133,sha256:4880c8ffbfbaa8e3ba7498214056e8295c79b8d744fea8922e8699e0a14bc32e,sha256:1d375d706a95dbfba82ea2b86e839493fd7f71358df5b4fb48a82573674d6f9e,1.0141313244200698,0.040094971981143854,1.0141326631395673,0.04006851444362407,9.01379221751597e-06,3.735056802361969e-05,7.896380101318357e-06,13967.410112,120.154767,51.26268,538.060722,76.520205,666.061366
eva,23,PASS,corelab_v8_0134,sha256:3055142fd5bb1d697e34bd514ebdcab9e595bc1072773ca962679e5bd9f5f6e6,sha256:2d0ee1a7c60e429ea7719b4b5b63fee1ade0da1949a029233f088da7328a2dfe,1.013671017662309,0.03964707279953113,1.013671184549703,0.03963182338022036,7.867107551629005e-06,4.3904331298097454e-05,6.931625854417435e-06,13967.410112,120.154767,52.529678,534.451729,76.831568,664.031757
eva,23,PASS,corelab_v8_0135,sha256:ba8f38b39ddbe21e34e2da3051886045f6a94952e2ac043eaac6849d47925f28,sha256:e280161c717b85cf59f2ca9644d6a08723ca9bf39b219e6a3479aac18c689df4,1.0129129512518493,0.039306367396356665,1.0129139069637503,0.039288494672254134,1.041369114540558e-05,4.324545827177201e-05,6.484357281859713e-06,13967.410112,120.154767,51.500577,533.565006,76.434745,661.715941
eva,23,PASS,corelab_v8_0136,sha256:032445bc3d09c088fb43ea6e539ff6a64c5b9a9154b40ffff752c8e0bc8225d5,sha256:b0b6198bc4689a9b60d79832302dd657a13075477450e1dd97a9c41fe6bbc3a4,1.0132995649912122,0.0396279282753214,1.0132981886223542,0.03960748334550932,9.945967021751656e-06,4.1809404307993625e-05,7.384816571459376e-06,13967.410112,120.154767,50.826802,535.01149,76.537807,662.587818
eva,23,PASS,corelab_v8_0137,sha256:348fbb951f1132ca526bd1d7d3668acc471525cc54a278e8fa74b15f0831ece2,sha256:e412da0c5e3a04c44909949cd887e5beb0d67c70305d3804c686d771c562efd4,1.0136125723693274,0.03984384353563236,1.0136158750810444,0.03983153154877507,9.09893569556175e-06,4.742025781508119e-05,7.0931224028980045e-06,13967.410112,120.154767,52.17435,546.333666,77.693077,676.428499
eva,23,PASS,corelab_v8_0138,sha256:1b01f6dbc8401d535551f8afb31fef5666c29c00ffe400a589aa481f7c8a41b6,sha256:31cb12f88fb492eeeaf76694bd990144334a7654bb4b4e1a127056341934dfd2,1.0135769899472,0.03972501328346138,1.0135759217095859,0.03970245351917567,8.587961081607531e-06,3.973034256544994e-05,6.474183805018567e-06,13967.410112,120.154767,51.35311,539.119007,76.681547,667.368348
eva,23,PASS,corelab_v8_0139,sha256:2de05278695d317427ddddab4cb7fab5ea99557ff33c94a3ac549a5f50b74efa,sha256:a71874076570f004250df2fc08c247fe690aeed6f5f08fea7e474cd01553ce41,1.0137080159037521,0.03985719806158833,1.0137052941318734,0.039835313222593725,8.265769599224981e-06,3.593368411939496e-05,6.763438909625555e-06,13967.410112,120.154767,51.152333,540.27134,76.516808,668.148792
eva,23,PASS,corelab_v8_0140,sha256:99397044471b20874102c69bde78d27531b90638ff3fa4df024d754566586f28,sha256:dc0054a11fd1de0f37cc30c639af6d20844d62e94c3fdc8f123125f348a3bb7e,1.0136089931094487,0.03983013094237692,1.0136108463379132,0.03980773328729519,8.413460828915476e-06,4.097231897728926e-05,6.57458789032857e-06,13967.410112,120.154767,50.650963,535.165499,76.416129,662.440391
eva,23,PASS,corelab_v8_0141,sha256:ffd32653255d69161b85b8f0a3c94ec71dcf709bb62806d2fa23f06fede788d8,sha256:a94457884eaaaebe15998966dfbb57e2924da9a3a8eeb46fac03837c67658719,1.0129694516400882,0.03923712130563664,1.0129692833628658,0.039211464463744565,1.0296928485198364e-05,4.3906037898826245e-05,8.804803698984501e-06,13967.410112,120.154767,51.644217,532.10142,76.19308,660.18041
eva,23,PASS,corelab_v8_0142,sha256:47f20273fe3c0382eec6bb5a3bff37ec9dd96bfb89bf7fba74cc2ba2e1f5eca0,sha256:cc5ea0bcc2e464c0fed98eeed986492af4440c9f5ba71943c2680b51406fa5d9,1.013037406227717,0.03917176563353059,1.013038804552288,0.039147506166829264,9.004294305503535e-06,3.599880980553749e-05,8.438690231113236e-06,13967.410112,120.154767,50.537701,543.023093,92.785044,686.564699
eva,23,PASS,corelab_v8_0143,sha256:cc841d12c9ae90810f8f6eec09fd2ff9cb14ca6ecf040501e5ed10f7fb6e23b3,sha256:a97bcb5a1f81c71c746755d191b038ea59aa2e1ffb1f5bfdb0164f3b1bdc1bdb,1.0127073248067122,0.039473412916388916,1.0127082476337523,0.039448784054642035,9.640045229186711e-06,3.8014066085806375e-05,7.861055814437678e-06,13967.410112,120.154767,54.288709,615.872869,86.629275,757.002119
eva,23,PASS,corelab_v8_0144,sha256:453231d5f270806e0f0d026e81e2b3905afb66577c81576c5992501d2e05c69a,sha256:a0b6b7203657561e353566548f8d43c341f58b8b808aed81f81389e172789208,1.0136696652465127,0.039682643233422174,1.0136681239619638,0.03965919284397142,9.623330335939428e-06,3.3907028324731137e-05,7.890630787385162e-06,13967.410112,120.154767,51.154868,545.015883,76.87508,673.259883
eva,23,PASS,corelab_v8_0145,sha256:e9a2e33597ba4098ea01761d9a873188a37d1516a95495d20e4eefeaaba0e703,sha256:a721d90921a59c6d043bf0607bbc55716bbbdba5206f6c735c093a2d26da3fa3,1.0130028714602832,0.039553048824448114,1.013003275700637,0.039535477784367876,1.0398036268899347e-05,4.815153071865974e-05,6.819168956252499e-06,13967.410112,120.154767,52.065006,524.137511,75.626268,652.015033
eva,23,PASS,corelab_v8_0146,sha256:0ee086c988d3cc6126fe4153d0ceaa9601219f2d00695d927d0e182d5f5ce405,sha256:f2973c69e6fe821c7edfc8899adafb9b5241df97a1ac857487bdaf6c1aa772f9,1.0134185466433403,0.0396630101822468,1.013419247852642,0.03963896782036551,8.81661179308324e-06,4.076889331171979e-05,6.747663444165499e-06,13967.410112,120.154767,49.631059,521.758902,76.430847,648.019542
eva,23,PASS,corelab_v8_0147,sha256:abac16e67a34bec051f789fa1d178a7b66fb646cfe17f8fc1a6878796c7d9b4f,sha256:e1c6564c65d3851844554b8d182ba6bffbfd6107469e9023797974dc86e48c31,1.012981663887388,0.03936875319537757,1.012980502053928,0.03934529455126378,1.0835850475787723e-05,3.6608298537341155e-05,6.710803482087514e-06,13967.410112,120.154767,49.762636,519.406969,75.575272,644.931527
eva,23,PASS,corelab_v8_0148,sha256:78e76fac8e3b2960132aba34ee7d221a498fbe893d8064f7fba83f7de80f3495,sha256:d0916467726874dd5fda7e158c6adb8ef05a44630fea1fc48ac6af7c36bb616b,1.0143198275178351,0.040138815869681814,1.0143193076925578,0.04011412464600566,8.31477789842161e-06,3.400868159925824e-05,6.478154756537584e-06,13967.410112,120.154767,49.723553,519.968162,75.997193,645.888191
eva,23,PASS,corelab_v8_0149,sha256:809eb056535d687a4818c682a333713b72a4887450f301ae85821aa6eeedad2d,sha256:dfe12a12c77788831802a97af902b02e8fe7b80c9b7aecf1d8c4b2d5a3282803,1.012958099859052,0.0390403551421443,1.0129604835332129,0.03902069353046333,1.1685629593305435e-05,3.605727790484403e-05,7.25813088470014e-06,13967.410112,120.154767,49.59442,521.841988,81.209419,652.870829
eva,23,PASS,corelab_v8_0150,sha256:fdbc379de52f090adaaaf6277eb997c7fdab1dde07480c75ce04a7db84c42f1a,sha256:9a17969a114fcd75c9dd2e71b8c95d3dc4fabd06dc2b12744886bc5575c04dc4,1.0137398160520137,0.040138534730360574,1.013738484373928,0.04011491314496104,7.774507771562966e-06,4.194117183588253e-05,7.342270478700679e-06,13967.410112,120.154767,51.377607,543.249007,76.313146,671.161696
eva,23,PASS,corelab_v8_0151,sha256:9aa0cfc0218be6ddd036441cafbf1ba380b114e3c60390f76a818ce64feae5dc,sha256:7dcece611311ab38f9d4e969a7bbfa9b5e44ad4e216fa5b6884f73c6061d625f,1.0134025270710116,0.039669526872592537,1.0134031814751663,0.03964962686261809,9.416085450020262e-06,4.541916752750369e-05,7.613149549886379e-06,13967.410112,120.154767,52.228022,536.219406,78.759021,667.413467
eva,23,PASS,corelab_v8_0152,sha256:fc50237d61d635d059567c828ee43f4fa2839974a24eb4a5ad8326a8f0f885fd,sha256:c53066d2b0b7f96cd6ab08b88de11a2f835fbd5e1df3a4a3b4eb007e2d02b215,1.0140526456016747,0.04030134351983565,1.0140526449771041,0.040276387599663684,9.815801289114745e-06,3.247690685279775e-05,6.714763597440943e-06,13967.410112,120.154767,49.820735,518.696406,78.080422,646.797819
eva,23,PASS,corelab_v8_0153,sha256:ff65e548fff969ead6bffca5b01d30f983ce5a00107ac4dccd6570c7ac6dde40,sha256:db83fe38f92d2e049e4f6038dadd09ead9be857225759a250bcdaad5c3484feb,1.013515205319603,0.03963765220293054,1.013513099861384,0.03961400051483927,9.872601904881151e-06,4.816993962825089e-05,7.330104726580042e-06,13967.410112,120.154767,50.386576,521.000971,96.105254,667.695231
eva,23,PASS,corelab_v8_0154,sha256:ae26e2a421f4ab3f398ec192240060709dcd6bf92b9a1785b65761316f2aa489,sha256:c4003ab1fc79b02cee356223182c08fdcb47fbdd56aecbb9da882155ad0afdf2,1.0134966220475368,0.03989065775643543,1.0134961140534562,0.0398675688614978,8.746993321206986e-06,4.1009775909331414e-05,7.887897822233987e-06,13967.410112,120.154767,49.849409,518.896281,75.904479,644.89074
eva,23,PASS,corelab_v8_0155,sha256:64696c3b89317c5bacfc2d5639d244612ac0d0ee056de93b5d6e0153e6abee6a,sha256:8223daa501c870af869ac88b819b5c4b9f88b0869eafe51b767f10f316aeb465,1.0136925657143572,0.0399200446656686,1.0136915520608787,0.03990204169349965,1.2565763085836679e-05,3.81482368273095e-05,6.970211260332987e-06,13967.410112,120.154767,49.749752,519.930371,90.896871,660.771349
eva,23,PASS,corelab_v8_0156,sha256:6760880a5898c2906d5ace57ddd5a640997ea9da7a58876d4f5690b38295b6ee,sha256:202fc9e7024806cd398291252ea9bfdb937c27ea322591c836641a49009fc793,1.0135697904329206,0.03978142143668531,1.0135713987240629,0.03975704798745031,7.812561881870295e-06,4.369588214538783e-05,7.294183094578865e-06,13967.410112,120.154767,51.009846,522.880547,78.434126,652.5489
eva,23,PASS,corelab_v8_0157,sha256:a1877bc7497fa7d1f5e795934ecb79f45eadabde2552b1ff45bb939e68aa3c96,sha256:8e41735efd74ee7d58287653c8d5aff341288ddf5784d0c5e6cf76477fd9c4d8,1.0132804353014462,0.0394652756185252,1.0132820576752746,0.0394363861123927,9.919786562617716e-06,3.4058955258466084e-05,7.584604695326731e-06,13967.410112,120.154767,49.804584,534.948617,78.99579,664.01447
eva,23,PASS,corelab_v8_0158,sha256:0462e92bf4b004e1d137e2b3d526a23780151bfecf3d65d8c98c5a88070b4408,sha256:78325c0887d879ee58a4da1af0d98e051a90575bd3e1e700479ac47783ac9874,1.0132160468257365,0.0394366805309424,1.0132134409171871,0.03941751048920284,9.258238901521665e-06,4.3617950783586545e-05,6.96702384479261e-06,13967.410112,120.154767,51.19827,538.025315,79.223978,668.689466
eva,23,PASS,corelab_v8_0159,sha256:c89e00abbc8f959461caa8c02d6cabf7199f028095b7bd1a56ac77791c97a2a4,sha256:381b9a714bd2c4f8e8d4252ebfbee4aa42d33569da8435d4af68efb1686cd6e3,1.0134682528721342,0.03990540101095322,1.0134683728501324,0.03988643905001319,9.801449871504886e-06,4.2158108641394965e-05,6.4731486623911476e-06,13967.410112,120.154767,51.488615,530.49206,77.58372,659.784488
eva,23,PASS,corelab_v8_0160,sha256:eabed323400e8dd101c07fb760c3e482215e55c762d20d93fa2ab514f7f752b5,sha256:45696378d6e4bc3e509f0e91d5c66263100a614eb3fc67fc762df1eca8db032b,1.0142557876083984,0.04060568875076689,1.0142557232520477,0.04058096139377671,9.632095903544524e-06,3.79327837097404e-05,5.908836965959471e-06,13967.410112,120.154767,50.246493,525.931206,78.227488,654.600866
eva,23,PASS,corelab_v8_0161,sha256:a3961c17e4d01cc92f1cb2a85374de83fa72ef3b22c6a0e166354aa61486876f,sha256:edfff788e5ebcaa4a3b242521086ece0744f2374ac42b9d7e0000179b2562a79,1.0125913559735342,0.03867792264625236,1.0125927482831,0.03865706848982302,8.404630064351437e-06,3.9823579506749474e-05,5.823652179263023e-06,13967.410112,120.154767,50.067708,518.274724,78.822685,647.369181
eva,23,PASS,corelab_v8_0162,sha256:830fdaad7b0bae9b0e0fdb87aea4f6b21a24954b3012562d331bc1ca39a024bd,sha256:395303e497f2154ba7960f402a6c05a411db58ff668551dca8ed53ed0c8fa808,1.0135981333202242,0.04026680435138542,1.0136005786430962,0.04024533414057251,9.687815734960026e-06,4.210806755947788e-05,6.655988301023924e-06,13967.410112,120.154767,50.44679,521.218278,75.869594,647.733585
eva,23,PASS,corelab_v8_0163,sha256:5b8f97718b8e2eaf7dcb6785cde9cc172f7c50dc76aca75c61a6150d51c861f5,sha256:651d5d3b28b2c3e131fc1906cd3bd8a1188d6454af98a2955b73a8ddddd6747c,1.0127835742814444,0.03934510704288027,1.0127829664208357,0.03932565002345254,9.522123180616404e-06,4.4579811236698796e-05,6.990910213565447e-06,13967.410112,120.154767,49.667317,520.316215,79.933579,650.131014
eva,23,PASS,corelab_v8_0164,sha256:5bf6d7d561f0715a7fe74c4d08b27fce3e99c52bb4ecbc5686e46344145f2838,sha256:6f0b4525408f2ffedc1f605c651d58c3ef19c31fe322a4aaf49317d274e81ed3,1.0135958932606068,0.04010585372828675,1.013594547303394,0.04008805062424505,1.1493997804867817e-05,4.2505109445922784e-05,6.415974181658159e-06,13967.410112,120.154767,50.087806,530.256603,88.7909,669.349319
eva,23,PASS,corelab_v8_0165,sha256:0f2c376c29184d3e7a109866a5842020a9f92c6f6774390f3743620cbe26fbb3,sha256:f2dd54e229a7605bed9376acbd0ef1d05274fa31b030cd38845fe2cfea85635d,1.0129621070306079,0.039318388657392234,1.0129620192216418,0.039304871965411096,9.636775660126773e-06,4.848411458724389e-05,7.95655038679004e-06,13967.410112,120.154767,51.068366,535.935153,92.244319,679.462602
eva,23,PASS,corelab_v8_0166,sha256:98e620b13bdde6855989d3a63a4f3c77cbae6543f67ff440669a8529ec5b47b8,sha256:3ea913e5d91882a7476031b6e8778e35e685e2ad643e5bb744a7af52b9eaa9c2,1.0132324756600797,0.03958054080477737,1.0132301139685427,0.03955617574657803,9.453229667277796e-06,3.6020580548051795e-05,6.888419370814727e-06,13967.410112,120.154767,51.528951,530.494504,76.034192,658.268863
eva,23,PASS,corelab_v8_0167,sha256:fd10da1ba4a5e4400ad5a4c55c0d5adff1e44a9d2b0d4539cc3957eacb2262ee,sha256:419ae6c5a45ec3aaf38007e57b4a970d2b2964ccf22a4c26e9a4058cd5491b2e,1.0141372431408837,0.040136012695924976,1.0141373157573248,0.04011293019765834,9.757716625813373e-06,4.4491232224448674e-05,7.935996499650162e-06,13967.410112,120.154767,50.691458,542.822114,77.709947,671.444245
eva,23,PASS,corelab_v8_0168,sha256:61436e048129ea5b0bc208424a1f8025de03b4c80bda8d11762cd17ef0bdad13,sha256:7e3a8069871c478bfd2e40a5bc8c9750887350a8f24a1e60460f8dcbee4917ac,1.0139051601839388,0.04011248962083672,1.0139048091590936,0.040086942051348856,8.570341992752972e-06,4.607268143069082e-05,6.83418993985364e-06,13967.410112,120.154767,52.753087,554.331343,76.259745,683.643969
eva,23,PASS,corelab_v8_0169,sha256:c958876e4d8f0ea66bfe1123efe937aedd1ace52095b65b90d49a5c14f233f06,sha256:f5ce96643ba744513060f2280eaeeb375b76d9227283f236a8e213453513bddc,1.0139394589149642,0.04024978249166504,1.0139388756217944,0.04023129960944977,9.990314115082555e-06,4.723836656420066e-05,7.564851504623232e-06,13967.410112,120.154767,51.231261,537.708771,76.312155,665.458755
eva,23,PASS,corelab_v8_0170,sha256:3c7c0d022c9736312333dee5bc9f91d7908263eb03e73ca3b0847d5284341c79,sha256:f5a42959c8a16243034bd712d717ef27df2dceef7b7eba7298dd0f7ef1e4147c,1.0136414477767484,0.039930776448812016,1.0136406331143528,0.03990748760332024,8.362030748942928e-06,3.3595962749308206e-05,8.086256361805111e-06,13967.410112,120.154767,51.29412,537.080993,76.142817,664.72631
eva,23,PASS,corelab_v8_0171,sha256:2f89a05fdfc8362391239220c880d5e50a269327039fcdb505b6312c249b479b,sha256:971307d28948bd9d7a6f63ff155bf38c307ac55a008bd5814a55426c987ddc72,1.0133957909890794,0.03983844493717943,1.0133949223185001,0.03981184183043528,9.950145115622533e-06,3.662200568337742e-05,7.073156512862536e-06,13967.410112,120.154767,51.046665,534.743537,76.207228,662.20536
eva,23,PASS,corelab_v8_0172,sha256:6e06b2cd4cc9bb491b068af448311be98d59c1b8a892eb36921362f86256d0a9,sha256:b29985879b39da39e229f152d8ef15baf6215ce7de0258f54a02bb40f8a8a5f6,1.0135549961140395,0.03992100837114412,1.0135552869485809,0.03989814250028103,1.122506209716434e-05,4.2337251224204564e-05,7.695495665148123e-06,13967.410112,120.154767,50.863532,534.893849,76.141293,662.101806
eva,23,PASS,corelab_v8_0173,sha256:4eed5b7d6f2ad2f65ee338549707ac37e3a37d2ea54c5b53360eb2a0bd5298d7,sha256:421250999453a34467e046ed1cdd27d6baa5a625b80f1c0109ef5b8efd6b59e8,1.0138165926725622,0.03971399434349509,1.0138176506910572,0.039697735986336996,1.8899555463525175e-05,4.679702552044113e-05,7.113667253808396e-06,13967.410112,120.154767,50.850998,535.434454,76.953778,663.483478
eva,23,PASS,corelab_v8_0174,sha256:db24e0d25c2767755c4ffd9162b9385b30a708159d02381224b04145be361097,sha256:1383936834e81d57e679720eb67c4f0b9f8b14fc62cad7e7f79d1cf7c94a0c53,1.0139715709557153,0.039947029504019266,1.0139715407783934,0.03991941395559407,1.4731723383176742e-05,3.824961226614465e-05,7.93669775723327e-06,13967.410112,120.154767,51.556832,541.296102,76.732002,669.795422
eva,23,PASS,corelab_v8_0175,sha256:04862eeee36079a4beaa684a027c9a6c75e4a7f1a9be359db5b1b9f5b118c3e2,sha256:a84b108b98043c9feeb7d56526aa08ae57003a2b185738f7cabbbf78e8c2734b,1.013359046226029,0.03949435341238372,1.0133595465484184,0.03946446875374022,9.371014448866788e-06,3.519626214128907e-05,7.242109662228911e-06,13967.410112,120.154767,51.665186,537.446358,76.748724,666.070813
eva,23,PASS,corelab_v8_0176,sha256:97c0cd5f0faf66506f5eaa4f184ff26418775bc6a54ecd611ba8fa0dd80ca4ad,sha256:50d8f82fcc3b3beab72a051b6e731a5cfb6e273a0e4e79f29dc7fa401a533016,1.012703368020443,0.03947093479392217,1.0127041743726692,0.039445825614651674,8.475710406852244e-06,3.867426415521402e-05,7.981876535901708e-06,13967.410112,120.154767,50.947309,538.631097,75.876026,665.643467
eva,23,PASS,corelab_v8_0177,sha256:6bef6af2df5725c1f7ddb12236b61a5d9d02f68f8d668c49e9255255252463b9,sha256:b3e71cc3b344949d6aa2b483ca6f7f1ba5203ae82db9dc433af7b6f0fc12c474,1.0134519359634369,0.039542393450869996,1.0134499970423336,0.03951725011658598,8.019533647596333e-06,3.942845895300168e-05,7.674326405016166e-06,13967.410112,120.154767,49.896347,519.000206,75.767803,644.851487
eva,23,PASS,corelab_v8_0178,sha256:887c8883d041cdee552386185123a198fa7eb62022b266f8b69ced5d85f31b3c,sha256:baae82fa0612918e44e3bcc9517af510fe71dc731131fbe08ca680d96e55d195,1.0132629255429169,0.03958902774679343,1.01326236673799,0.03955561730522152,8.552268465411572e-06,3.824921831491884e-05,7.693745357525804e-06,13967.410112,120.154767,49.77503,518.907752,75.994458,644.880351
eva,23,PASS,corelab_v8_0179,sha256:ac7401ad506e752e40c68c8798960aff079640e833ab5784f4173d04b054733d,sha256:ea24ce6abd2110eb5a6232a62afa7bb727484fbec4ec3c7cd701f7f4fce5ad55,1.0132833772719383,0.03957161761320021,1.013280582535003,0.039551518054600374,9.671336931527108e-06,3.948468671171462e-05,6.251074666846732e-06,13967.410112,120.154767,49.911716,519.018079,75.988457,645.125811
eva,23,PASS,corelab_v8_0180,sha256:770c783c40199bd95ac55920da3c0ae5aaee73267217c1f1e0bc7ac6e4523412,sha256:0bce007f10d7403ba705588bf872ae140db58d82b32145bc5bd429dfb6a49893,1.0132541269492361,0.03958990246108296,1.0132579950081388,0.039561536408237966,7.833987792027486e-06,3.811704772477276e-05,7.0376169567114216e-06,13967.410112,120.154767,54.155283,548.310825,77.913309,680.59412
eva,23,PASS,corelab_v8_0181,sha256:8a7f3a89468b3f66fcb6b51df3c6a60f7565eeb368fb7f40d3a6192f4ec52967,sha256:b4989f5666a800e2b5a5cb4cd6664f11e4442993b506a32f8dd288bd923cfb01,1.0127339210698973,0.03916817434067024,1.012732278790276,0.039142150549002545,8.120816990198065e-06,3.769677050240172e-05,7.2519448712956575e-06,13967.410112,120.154767,52.085896,539.993218,77.142933,669.426419
eva,23,PASS,corelab_v8_0182,sha256:76bb30b3a418aeb1edc1f8d3a496e56fd18a0a23b978ab8ef7424514af0e55b3,sha256:961f729aab290d04744de1457108142317927f4b0e83bcd821e16697b4ca49fb,1.0136768250927426,0.03963709832867504,1.0136734355873194,0.039614029973688944,1.0939888553496147e-05,4.208633352069391e-05,7.694221765379607e-06,13967.410112,120.154767,51.483896,536.623254,76.791534,665.145738
eva,23,PASS,corelab_v8_0183,sha256:5710052dad10dd3ddf66fa6bfdcae09ac3a5e4c38a4c15ddc952090a37027ab5,sha256:c1a8b92f18715fcc1ef8f38ce34a2fcb3be0917e000b4eab3329f7200963a2f6,1.0128935772347054,0.039370943394718916,1.0128936392983612,0.039348168163807776,1.0048192378153686e-05,4.19338483817408e-05,6.314592508274462e-06,13967.410112,120.154767,51.220762,539.108838,76.484628,667.024382
eva,23,PASS,corelab_v8_0184,sha256:f12b88773cc07b76788008b29d7c4976e87a0d0f83a68396ba948f68779d6821,sha256:fcc929832395bbfed179093d82c057ff9b544df8b8e18da8368d58322851e479,1.0133182981556752,0.039646587962480745,1.0133200464224745,0.039621619797092694,8.984402525058499e-06,4.163697023316232e-05,7.012238804690837e-06,13967.410112,120.154767,50.854615,536.703595,76.765755,664.533458
eva,23,PASS,corelab_v8_0185,sha256:572919b04223674bba73352881a091e4371bbefbd28d1af696e8fbc2ac9d630b,sha256:64f7204d2fededea09173ed1677a20e19e24eb36cc3af0aed0c5eb5e6dc10086,1.0127927518211342,0.03910881594921373,1.0127943776201955,0.03908583026343715,9.546263139981193e-06,3.778874343829397e-05,8.415158086483726e-06,13967.410112,120.154767,51.524322,535.971381,76.32022,664.029092
eva,23,PASS,corelab_v8_0186,sha256:77e0695a498e815de102cdf4e0712b12b8ff39b64d688fb30802b27c63980c63,sha256:7223cd245bf695604533e38e7eec1c974558f7e22b0395210b43fff1ae3f0a80,1.013441583386336,0.03978468839179429,1.0134428075729756,0.03976469958218025,9.43417283005843e-06,4.528290332351387e-05,8.001738541336745e-06,13967.410112,120.154767,52.039909,542.879264,76.146824,671.305255
